customer_id,age_group,residence_area_code,weight_lb,height_inchess
1286304,D ,F ,202.016633686,59.0398068205
1659726,B ,F ,175.151099235,53.286186798
1626797,E ,E ,187.848941584,71.3572877194
906944,B ,E ,182.201543009,66.3436505203
649346,J ,E ,174.373812256,66.1462460782
1774153,C ,E ,167.282397079,65.369762588
1919943,D ,C ,228.866178702,68.4454269258
1390049,D ,C ,194.606350762,69.3438003463
1988901,C ,C ,244.312615523,59.4189528221
1846386,K ,H ,211.178663708,69.6450928002
1638158,B ,F ,192.379255983,65.8901170256
1685961,C ,E ,226.792123415,62.4063059562
1848045,J ,H ,253.089631395,63.669952212
1748536,F ,E ,227.5128845,66.3298730386
1585100,C ,A ,173.659315417,67.7722761248
1618716,D ,E ,207.005264082,71.0378738839
1888072,A ,F ,178.592247851,72.176312666
2002071,E ,F ,272.167740932,77.2108623064
1917710,C ,E ,158.122811073,67.5225875319
1906578,D ,F ,184.009559731,59.3495642897
1985139,I ,E ,181.134231877,73.4257344374
2014913,D ,F ,193.681282386,69.4836225935
2122267,A ,E ,146.801188283,68.0637328463
1471960,E ,E ,219.938945337,64.272846436
1694581,B ,E ,219.129904019,58.7167915397
839105,D ,F ,204.259383055,68.9178702769
1414509,D ,F ,257.585598673,63.1362810065
935739,E ,E ,186.54286126,72.8756890775
1547818,D ,F ,167.97403767,70.7965456047
1710465,D ,B ,180.261009648,71.2989457931
1832846,E ,G ,208.205632101,69.6460916434
1133943,K ,E ,198.272154414,71.3095341735
1442472,E ,E ,161.163531038,69.7032409357
923583,I ,E ,246.198158874,75.4896955973
604796,C ,E ,200.244096681,64.9461577033
1136791,J ,E ,195.866143743,70.4112322605
1574005,D ,H ,240.005943726,69.8432788481
2171876,D ,F ,215.806799331,57.3838169642
1433425,F ,E ,226.062913498,69.4366986217
2013596,G ,D ,187.354065806,67.3304912661
1860696,J ,F ,198.978498249,59.3419192083
1368987,B ,D ,139.768210021,69.611809398
1748932,D ,C ,182.095414781,67.5185274424
1978995,C ,F ,202.669301082,57.9797944655
1601411,D ,E ,217.130969897,60.5631080498
1776492,E ,E ,159.9948104,62.6064965035
1859300,A ,E ,198.119575008,58.739438819
1844481,C ,F ,238.512721773,60.1592583774
2026381,J ,C ,234.076069413,60.9721971338
2171630,F ,F ,208.61972486,61.6393096155
1604047,B ,E ,188.287744005,67.2240119267
1662375,D ,E ,188.123588431,61.1156269462
1375725,E ,F ,188.241940506,65.5053266173
828499,D ,D ,199.155838757,69.1944618324
1946659,D ,F ,154.623880438,64.1468208047
1476484,B ,C ,206.458145661,63.8633196698
1612639,C ,G ,249.963277122,75.7753432515
1275773,B ,F ,230.658419212,75.8905904841
1338713,C ,E ,258.166718626,67.530202365
1680362,A ,F ,230.51676206,68.9577328242
1845747,K ,H ,196.45047528,59.5986091315
569583,C ,E ,230.406975623,69.3299975702
1681550,E ,E ,173.148505166,64.0486011906
1765335,C ,E ,233.975072136,61.002528053
2123936,D ,G ,186.55836699,58.5559227271
1752069,D ,E ,155.160894179,77.3026331722
1809404,E ,F ,198.158705402,68.9338461117
2048079,C ,D ,176.649473338,56.3381107119
1636550,C ,G ,178.593412559,63.40403817
1569223,F ,E ,183.601047207,61.5398362421
924023,C ,E ,194.966046199,73.8934215178
925181,F ,H ,197.844201054,68.5963175084
1419474,D ,F ,246.628832285,64.0706657585
979719,C ,F ,207.338633919,66.6195468194
1688467,G ,F ,209.062030692,71.5738312295
1837018,D ,F ,255.964445827,57.6066012262
42093,E ,E ,188.3108334,67.2947422273
935623,E ,E ,180.31226929,69.3579627394
214148,B ,E ,210.767330252,69.674407018
25683,E ,F ,188.495650655,70.7069767775
418683,F ,E ,191.982054485,65.7933640911
891035,G ,E ,221.368959102,63.2877917653
1508260,E ,H ,223.083830868,62.8648241181
1770278,A ,E ,217.560880616,73.340109846
2076621,C ,E ,176.290361548,66.830957037
2124612,C ,F ,226.729831019,56.9787807286
1990485,C ,G ,214.822416411,75.1148590621
841771,E ,E ,182.525081206,70.2828420628
1438789,F ,E ,193.12888758,65.1551669701
1310085,F ,E ,177.886491625,57.1154274972
1615593,E ,C ,172.441461343,66.3375437071
1262131,D ,F ,182.266149374,76.6438973779
1565119,C ,H ,198.768530944,57.4038545387
1840261,E ,E ,205.167806552,60.9877508456
1444988,F ,E ,194.584502473,67.7421461584
1763225,D ,B ,179.293251918,67.5942106111
1774801,D ,G ,180.519949845,71.9217318053
1230765,F ,F ,230.213975811,64.4616804854
1381887,D ,E ,175.702037002,63.0526876009
1134582,G ,C ,226.940429586,70.7600360162
2057316,E ,C ,240.00184116,66.5161546736
1959604,G ,E ,212.524360216,67.3279410104
2079677,B ,C ,209.359773114,66.066631047
2171517,J ,E ,201.694377025,60.5273646498
1527469,C ,E ,199.420474774,63.4106507165
929059,K ,F ,155.341204412,69.3107571625
1741810,F ,E ,210.496554941,65.978639749
1299854,B ,E ,188.407974094,58.896449427
676977,E ,E ,286.499858906,67.3479421548
1114171,C ,G ,217.911023118,75.0607022966
319652,D ,B ,233.354199906,69.0631249972
1741155,A ,E ,221.644010598,70.4564256857
1809664,E ,E ,229.898075088,66.7799877411
2058887,B ,C ,231.100248548,60.0997107749
2171944,F ,E ,200.968611504,58.0366789727
1907391,A ,E ,212.489853246,70.149000739
1971811,A ,D ,226.183096428,70.645106476
2115061,A ,E ,212.387571673,67.3620193181
1728538,K ,D ,166.359224572,68.0795886011
2112596,D ,E ,163.723947718,58.4887695086
2026411,C ,D ,175.199617487,65.8664572483
2078717,B ,G ,219.114346987,59.1850660441
2069470,C ,E ,202.601635629,64.8247978774
1899887,G ,B ,225.17204137,69.6631630801
978538,C ,E ,214.895098179,71.0592606181
1403992,D ,F ,202.725930353,67.7025079832
1480092,F ,F ,201.64199413,78.2963431282
631938,D ,F ,202.252716443,63.5736582295
1572827,E ,E ,226.472325383,54.310157063
1971712,G ,F ,201.068752711,62.5539323379
1768121,D ,E ,191.80255338,60.5213554171
160896,E ,A ,185.089948937,74.5641418716
1915020,E ,F ,246.088182127,68.6868402633
2066967,F ,F ,200.066466996,67.0263147621
1891645,E ,G ,160.459977256,65.1646870209
2105444,B ,F ,238.932854622,70.5839498012
1643558,D ,D ,181.09614327,72.3110395615
1156720,G ,F ,196.599905126,63.6282894455
921930,F ,E ,242.919133167,66.3940214343
912884,E ,C ,200.416726463,62.72493773
933988,I ,F ,213.884749014,66.4296258536
1458268,D ,E ,196.914408595,78.7553841758
965729,B ,G ,223.981833882,64.2991504435
631808,G ,E ,226.182356226,74.4892914809
1066760,B ,F ,232.28420993,50.5828574634
1846683,K ,H ,220.439497949,63.0185931843
1851854,D ,G ,197.707881401,69.1966437122
1998160,I ,F ,192.809833339,71.7773669722
1950021,B ,F ,218.488436241,74.5795411202
1620009,D ,C ,193.411172987,66.8610884784
1103342,B ,E ,231.555302878,66.8606036756
1431391,C ,E ,157.802634304,66.9710786146
1716078,D ,F ,214.838014274,65.2262493367
1633245,B ,D ,182.684677822,74.0311648985
1723960,G ,E ,204.052146023,72.1609512247
1675986,C ,E ,165.038798439,61.2662211491
1711417,B ,F ,188.928431306,63.7581903985
679701,E ,G ,226.371421469,54.1295411313
901383,F ,E ,212.86060153,65.6842949117
1480245,E ,A ,167.25069399,58.045822869
1650464,C ,F ,222.72012288,63.3047627739
538923,H ,E ,180.165945425,67.0373297204
921480,F ,E ,192.486443584,67.1802588967
1627794,C ,E ,205.376796698,63.3648665764
500081,D ,F ,198.603519537,65.6646182213
1562279,B ,E ,176.992813417,62.9594657762
1659474,D ,G ,177.817524438,67.7689303121
1251593,D ,E ,182.339074283,72.0078216878
1816303,C ,G ,216.983823581,60.2913545533
326056,D ,F ,249.807348937,74.5733384109
975018,G ,F ,220.976299681,69.3540560551
1046212,K ,H ,214.423646972,66.48743846
356220,I ,E ,191.484894548,62.6640336995
43861,B ,E ,166.31141307,72.5833896206
1554649,F ,E ,205.895485516,62.5019120893
537742,E ,E ,205.078437113,61.043707433
768146,H ,E ,186.432376144,61.7646764998
187459,G ,F ,159.07069162,61.118704263
729253,H ,F ,209.416235923,73.6889140934
743587,J ,F ,234.278974207,62.8643824233
1304299,E ,G ,257.552198251,68.2821195188
1772807,I ,E ,220.909777292,67.5048395082
1761023,C ,E ,180.494653711,70.6710155377
1889031,F ,E ,189.932685242,63.1619102096
1812978,D ,D ,210.36040842,71.0135125658
844413,E ,E ,184.288427619,69.1912569351
1227352,C ,F ,179.968819192,65.1863326502
1899801,E ,F ,190.362005825,61.9324904649
1628043,B ,H ,163.604154394,71.2973849528
1560954,D ,E ,193.112880255,67.7078899662
834568,I ,E ,230.875734902,73.989102132
1585964,D ,E ,235.583081802,69.0784768886
1710076,C ,E ,211.502221729,64.3719595815
718417,D ,E ,178.615841558,58.7678419709
792943,C ,E ,237.72987434,62.2552882173
170017,H ,E ,194.12147173,61.8286458091
579711,D ,E ,200.58932566,62.2961670391
57509,E ,E ,153.920716723,58.6634515703
5241,D ,F ,183.861128355,73.0285770352
60554,D ,E ,215.911369086,68.2070846158
196543,H ,E ,204.338391224,64.333297256
2085579,E ,F ,218.155144156,74.862621789
839822,F ,E ,206.379015038,69.8566615051
1379266,F ,B ,219.100308064,71.2726320404
2121239,F ,F ,227.658982787,75.2689563813
393553,B ,G ,170.065843936,67.2884365059
219891,H ,E ,253.918569204,67.9402373734
693257,F ,E ,207.657854689,62.348031622
1745764,F ,F ,190.968151026,58.3394366151
1545753,E ,E ,255.648694524,60.8730575862
1873139,C ,F ,223.998536983,62.897375355
1624410,D ,F ,212.064023104,61.7886265863
414760,J ,E ,234.811364219,58.8604415959
1825459,K ,D ,175.855542151,64.6316828757
969352,K ,D ,181.35700095,77.290471195
1887846,I ,E ,232.058525743,64.5302431355
1655025,D ,B ,179.00482265,54.9093926615
1719109,F ,E ,170.483642864,69.8475829382
1544060,C ,D ,220.544707175,61.7686398643
1026054,C ,E ,154.794175081,59.712104493
99295,G ,E ,193.771312846,66.5669364483
433129,D ,F ,230.547759042,59.8545337008
128506,F ,F ,220.117016568,70.0075712169
1441154,E ,E ,188.841188526,67.2195374334
1688498,C ,E ,153.252592263,65.654607928
709415,E ,E ,190.129699665,72.5150503718
1255706,F ,F ,274.543010338,63.7170182468
1487497,E ,E ,221.00091652,60.2870775585
1890587,B ,E ,186.1313558,74.2994227206
190138,F ,E ,244.321100459,59.2963500332
304832,E ,F ,199.966950413,65.3671487149
2132440,G ,E ,162.463464818,69.0069484537
1633832,D ,C ,288.377508576,68.0674697475
1529067,J ,C ,229.802681525,73.5752396019
1829709,C ,C ,167.283377296,73.0979909469
1398847,F ,F ,180.700981633,64.7532052403
1806496,D ,H ,202.31852682,61.5907943377
944595,E ,E ,158.300712751,66.3004657328
1876765,C ,E ,229.25197431,53.3835312416
1413410,E ,G ,161.693514614,67.4067247854
2171265,B ,F ,204.037975531,74.4051107953
1969528,C ,E ,196.256731676,61.0711804
1951097,C ,E ,223.540486402,61.7279972575
1074659,F ,E ,231.557360526,70.1646832934
836036,D ,E ,183.855200314,63.7140116559
1438277,E ,C ,216.153634213,67.6405938049
1392944,C ,C ,226.831319407,58.9882567606
1701074,C ,C ,192.745697496,57.1799235937
102292,D ,F ,201.619602737,75.8925665124
1626193,D ,G ,244.996072406,62.7892502271
1713978,I ,B ,173.222078365,62.03257125
1274233,I ,F ,236.674867225,58.9380386947
1489675,C ,G ,197.332465287,61.715782596
1460681,E ,C ,221.313032383,56.5987732342
1192995,E ,E ,189.631484278,65.1085748633
1471403,H ,G ,234.139361593,66.2401571534
1488593,D ,C ,181.543140066,68.5531013806
1479874,E ,C ,174.793053836,64.5747286608
1471939,C ,F ,198.24640739,64.8109815944
1740417,F ,E ,209.20540239,66.8974723341
1750713,D ,E ,160.84977776,62.5568643801
1835144,F ,B ,197.074472537,69.091305904
1813661,C ,G ,208.904718567,62.009761787
337410,F ,E ,206.335842159,66.1352402926
900638,C ,F ,177.100412233,64.1184848243
630047,J ,E ,189.249332132,72.4722639644
582261,E ,F ,212.773169403,65.0244294136
369756,F ,D ,212.81840981,65.7673089175
158282,F ,E ,180.28123519,54.6280603874
75879,B ,E ,153.533955529,73.9380095318
562782,G ,A ,150.494491613,66.1353932452
2155807,E ,D ,180.69489749,72.9676811781
2022529,C ,E ,226.700222617,67.0458308313
2163963,D ,A ,207.385562556,63.5124845501
1028225,C ,E ,221.166246849,68.9968407951
1254655,D ,E ,168.342067025,66.2475217085
1412468,E ,D ,153.658495434,64.2259962181
1502770,E ,E ,172.811980511,66.4529251424
1031119,J ,E ,232.012489927,70.2812257014
1216530,D ,E ,240.414484304,76.6106051243
1422627,F ,F ,181.433564885,59.4588278427
1504200,E ,G ,174.914076973,77.9081251395
1553048,E ,C ,156.35333309,64.1777769146
1467710,D ,E ,271.226738932,71.3130258919
1703214,D ,F ,206.231051144,67.9574475887
1563252,J ,H ,200.757484215,70.605303732
1533248,E ,E ,187.761735489,66.5821069277
1605679,F ,F ,227.244458629,62.7118045315
1774955,J ,A ,156.947104626,77.7232469282
1729306,D ,E ,174.363173957,65.2459937402
1680232,E ,C ,188.592250974,71.8884647516
1645835,C ,F ,201.816316554,66.4076290511
1825053,C ,F ,169.36308283,66.2944731082
1676181,C ,F ,256.722946376,69.595921166
1715439,C ,E ,191.343151476,67.8482238841
1952049,D ,D ,229.102539745,54.3591925022
1918885,J ,E ,193.542001181,61.1316712159
1886245,C ,E ,169.981947874,65.6399673558
2077086,C ,G ,190.726945168,70.9033410735
1897234,D ,E ,224.656774664,71.7114646165
375917,C ,F ,191.422776355,69.5070855548
121514,F ,E ,225.40953486,58.2969146277
1827736,D ,F ,197.36210696,63.8146929091
1991437,E ,C ,161.186455151,64.8537268947
1594089,E ,E ,173.507647193,68.5390573757
1587722,G ,E ,197.648697703,66.7847873918
1353365,G ,E ,204.807396164,67.5354173906
2044200,D ,E ,188.390541737,68.2355632349
1709230,B ,E ,194.78723103,65.8370219677
1663655,J ,E ,253.889546691,63.605172651
1914566,H ,G ,216.36162018,72.7633528523
1856699,E ,E ,208.325157719,68.4092263738
2069708,H ,E ,199.601478491,65.3990991475
1848809,A ,F ,197.15918919,63.5288401041
1481518,C ,E ,263.838649593,70.6101550887
1085624,C ,D ,242.485515204,68.6490126214
846905,J ,E ,166.672683081,72.2121786849
1557107,D ,E ,231.863115113,65.1355920334
68086,I ,C ,206.437758843,69.5485315884
660457,E ,H ,194.41751236,63.8626037313
1337068,C ,C ,214.150343013,59.7399165483
1382525,C ,F ,161.158315289,58.1157482696
1813845,D ,C ,221.156875592,70.6113389874
1719512,J ,F ,183.988776832,79.2367664952
1695816,G ,H ,176.890258637,67.2678202036
443104,F ,E ,204.488679027,61.1115123208
270083,E ,E ,164.346227837,64.9439250402
426350,J ,E ,189.354652474,63.2851241147
2036397,C ,F ,160.709903029,67.3798178242
1972245,F ,A ,185.971344165,65.3303673975
1429534,F ,E ,220.855895577,50.5112439626
1552171,C ,F ,188.682104165,63.7430515575
1706406,C ,F ,228.889766364,61.2446713949
1764895,D ,F ,167.975534468,66.5318950461
1846904,K ,H ,175.93857197,69.9416733772
1953343,D ,F ,213.019234648,72.6722076272
75008,F ,E ,214.823176535,62.8324566592
410212,F ,E ,211.442057471,63.5771011214
248952,H ,F ,179.291751144,68.081232848
1603262,E ,E ,209.840722907,72.7892979536
1796100,D ,E ,209.157693428,71.3326734186
1873269,F ,F ,200.51043672,63.9503430421
1906745,D ,F ,224.480250565,63.9435577722
1524345,F ,G ,203.266337532,67.8396539213
1276725,F ,E ,181.831149697,64.8458790011
1282795,G ,C ,160.341184217,66.8737661091
1157185,D ,E ,253.786119104,64.756937495
1679601,C ,C ,201.194988747,64.0862261316
1549072,G ,C ,186.81717909,64.7130387115
1714883,D ,E ,203.347604,71.4501915565
1892949,C ,G ,167.976967645,67.519599363
1847567,F ,H ,266.587975979,58.9402112908
1984057,D ,G ,197.412186916,67.1784529316
195058,E ,E ,207.313764747,55.7072834286
483995,B ,F ,205.297755451,68.3856932391
2046570,E ,G ,168.657199183,54.2346688956
1886061,G ,C ,218.635984053,58.432127274
2052144,C ,C ,130.904562676,73.158489146
1111316,F ,F ,207.371046292,62.0380236659
1483529,G ,G ,197.679450661,67.4892609565
1669121,C ,F ,141.117222297,67.4686246613
1656435,F ,F ,193.621710263,61.6775831259
1817362,F ,F ,199.818513629,68.9339971092
2005959,B ,F ,216.777511729,68.6789848767
1786484,D ,F ,207.527199321,62.7626567528
1927153,D ,F ,190.994072539,64.0016850795
1848410,K ,H ,175.162620712,69.8001681878
1979244,A ,F ,218.245577236,66.0365860245
1858273,D ,E ,213.677248721,69.2284905147
1471700,C ,F ,203.036690885,66.9813065572
1588231,E ,E ,206.060606483,70.3211070822
1683790,F ,F ,221.595691348,74.6033207039
1846546,K ,H ,154.410275611,60.8534276963
71093,C ,E ,154.045766579,62.9188856913
834339,D ,H ,208.065267166,68.1213604569
2037653,G ,F ,164.812712435,63.1383241483
2171586,D ,A ,133.942463701,69.767545389
1080483,C ,G ,191.76607353,63.2206898225
440875,I ,F ,184.299710851,60.1438723583
1843262,F ,D ,180.9124051,62.9721122886
1253627,D ,F ,211.060397162,66.3846197695
1700152,F ,G ,217.396134134,68.9287562987
1748031,A ,E ,191.424069133,63.5490230697
216531,F ,A ,166.678130806,73.131737039
1363067,D ,A ,195.392159956,62.5711603982
1662337,D ,E ,172.292898039,68.1456979468
1731071,D ,E ,173.194060475,59.5274255596
1750409,D ,D ,163.355684217,63.2213160946
1846942,K ,H ,249.654929666,72.1813195443
1423297,C ,E ,298.383392196,64.4307542098
424646,F ,E ,154.999948858,56.222043745
888653,J ,E ,174.159580679,66.9323902839
1149647,B ,E ,176.356265807,68.5431448924
187589,E ,E ,215.462736723,62.4847817326
1432442,F ,F ,223.337610012,65.1576181066
1807394,B ,G ,191.549967417,63.0802116228
488044,F ,C ,206.584710865,63.5915351751
1882520,B ,F ,180.44520813,66.6681630713
140379,F ,E ,165.030948601,56.4911809682
1410273,J ,F ,241.327605909,66.1169729585
1424485,H ,E ,171.548264325,64.2474043524
1760200,B ,E ,196.335969239,62.1034917665
1358285,E ,E ,205.631995332,74.5567853843
101981,F ,E ,203.142451891,76.2584944557
1188943,D ,E ,201.562363826,63.3516739118
1394672,F ,E ,138.293515264,64.6296142229
1271812,F ,E ,156.116578994,63.6727719481
906463,H ,E ,202.760809397,61.1634319045
1371710,F ,E ,211.891066986,65.8520377149
539951,D ,E ,181.240237586,78.2569807624
738040,I ,B ,196.420858512,65.3733604769
594691,H ,E ,188.536938786,52.7555549459
1480146,D ,G ,237.909366555,63.7435871941
1773880,G ,F ,226.35540467,76.9515563739
1392210,D ,E ,213.207294052,56.4000237479
136099,G ,E ,228.87135847,69.3465976026
1026382,G ,E ,195.800934362,64.598277288
1858204,I ,F ,202.21230313,62.7301256015
1660418,F ,E ,173.363299166,66.8514888933
1314304,D ,F ,216.285393008,72.0740866744
1840384,H ,F ,227.197087208,66.3400329091
922753,C ,E ,182.582006114,70.0009055181
1203653,D ,F ,154.953631205,70.8367921477
1817935,D ,F ,197.561667037,66.6750824351
2171647,F ,E ,214.383191435,71.1706805346
1655650,D ,C ,232.437157779,73.3789003467
1845778,K ,H ,224.164649013,62.9530156886
1785883,D ,F ,164.152219764,62.1000896303
2003030,A ,D ,198.882526585,71.2253299413
883627,I ,H ,176.006917875,57.4049524541
2015088,E ,H ,242.920965588,72.0080204171
326070,F ,F ,197.909911439,69.1806724878
889667,B ,F ,201.572584927,60.1966844124
157919,C ,E ,180.548624919,64.0151048484
1765908,D ,E ,210.172928374,60.2927526886
1496796,D ,F ,196.762734751,61.9306438697
1674521,D ,B ,219.198487759,63.6647681736
1983470,B ,E ,207.603850512,66.3112111302
1203622,D ,H ,191.785715027,70.3565405918
1848267,K ,H ,272.608835109,71.4005042332
1612004,G ,G ,135.412197764,65.8462139708
1347661,E ,F ,191.006611454,73.0057766888
1443103,D ,G ,192.417111607,65.5423220814
1205787,D ,E ,175.940290578,64.2937124343
1533705,B ,F ,151.023568561,62.226921789
1393699,C ,H ,229.664985325,65.4580000574
1437478,D ,G ,166.481511017,67.4826336315
1603309,D ,B ,172.153492123,74.7642751472
1625271,B ,E ,207.113952881,66.4710448365
1571806,E ,G ,177.665170468,69.4650309349
1489170,F ,H ,174.934937865,79.1758504277
1627732,E ,F ,193.169890724,62.8666395146
1790566,C ,F ,166.452691297,60.0039959816
1719499,F ,E ,197.695888653,64.7972404702
1873719,D ,G ,174.140257882,63.0259019037
1712353,C ,B ,147.8797283,71.8584720949
1730876,D ,F ,223.529364164,72.4096906174
1713343,F ,E ,219.179556718,63.4548100888
1807714,J ,F ,188.453469688,63.1563457973
1779257,K ,E ,208.623580364,60.1097286301
1711035,G ,E ,173.366511231,63.5890821528
1764604,E ,E ,225.007112345,67.7899684158
1762259,G ,F ,234.355236246,54.8418227581
1847024,K ,H ,176.164356209,75.5280879129
1968484,B ,F ,204.327755735,65.7030880232
2024080,C ,F ,200.858877862,68.1205030175
2000565,A ,E ,149.197276074,71.1218250241
2117133,I ,F ,224.008707815,63.4941037015
