customer_id,sales_price,transaction_date
138512,2108,2001-02-10
138598,495,2001-01-17
138628,155,2001-02-11
138833,555,2001-02-04
139526,96,2001-02-21
139557,1752,2001-02-03
139847,925,2001-02-27
139854,487,2000-12-09
139861,83,2001-02-21
139892,66,2000-11-23
139977,438,2001-02-04
140010,365,2001-02-24
140027,431,2000-12-05
140249,624,2001-01-22
140300,474,2000-11-23
140355,2539,2001-01-21
140379,613,2001-02-28
140386,600,2000-12-27
140447,196,2001-02-24
140461,427,2001-02-19
140546,598,2001-02-11
140607,150,2001-02-07
140621,654,2001-01-07
140690,589,2001-02-17
140867,1042,2001-02-10
141833,531,2001-02-12
141901,80,2001-02-23
141949,545,2001-02-25
142038,410,2001-02-28
142151,575,2000-12-18
142403,260,2001-02-22
142755,1471,2001-01-22
142892,730,2001-01-17
143370,112,2001-02-22
143448,396,2000-11-30
143516,66,2001-02-28
143554,205,2001-02-22
143660,317,2001-02-18
143783,13,2001-02-23
143851,1965,2001-02-08
144247,145,2000-12-05
144391,369,2000-12-05
144834,937,2000-12-12
144957,2873,2001-01-07
145060,695,2000-12-10
145152,156,2000-12-10
145930,867,2000-11-02
146005,1797,2001-02-25
146210,656,2000-12-24
146265,1151,2001-01-13
146432,1425,2001-02-20
146470,1103,2000-11-08
146708,1709,2001-02-18
147088,594,2001-02-11
147293,414,2001-02-21
147514,507,2001-01-22
147545,380,2001-02-25
147668,171,2000-12-08
147743,1975,2001-01-29
147873,729,2000-12-03
147910,8206,2001-02-28
148047,3512,2001-01-22
148207,976,2001-02-07
148740,278,2001-02-24
148887,920,2000-11-09
149068,135,2000-11-19
149174,1107,2001-02-23
149198,2600,2000-12-26
149211,1998,2001-02-03
149266,166,2000-12-16
149426,655,2001-02-08
149556,2759,2000-11-10
149563,1115,2001-01-29
149969,268,2000-12-26
150064,823,2001-01-07
150194,119,2001-01-23
150996,853,2000-12-22
151139,430,2001-01-06
151153,451,2001-02-26
151269,317,2001-02-11
151337,487,2001-02-18
151351,538,2001-02-03
151832,20,2001-02-26
151955,6689,2001-01-22
152198,213,2001-02-13
152273,1313,2000-12-29
152525,608,2001-02-26
152884,835,2001-02-26
152945,217,2001-01-22
153102,4319,2001-02-14
153294,63,2001-01-19
153300,40,2000-11-28
153362,300,2001-02-01
153386,939,2001-02-23
153393,253,2001-02-21
153454,26,2001-02-22
153485,687,2001-01-22
153607,848,2001-02-17
153737,328,2001-02-28
153928,682,2000-12-31
153942,2793,2001-01-20
154055,1138,2001-02-23
154093,1568,2001-02-28
154192,1232,2001-02-28
154215,1900,2001-02-12
154338,3982,2001-01-22
154369,485,2001-02-13
154383,698,2001-01-09
154413,1714,2001-01-13
154420,1942,2001-02-15
154451,2193,2000-12-23
154468,789,2001-02-15
154499,504,2001-01-20
154550,87,2001-02-24
154567,50,2001-02-10
154574,853,2000-11-30
154581,547,2001-01-10
154611,972,2001-02-18
154628,168,2001-02-07
154727,154,2001-02-14
154789,95,2001-02-26
154819,2017,2000-12-31
154901,3060,2001-02-18
154932,204,2001-02-24
154970,91,2001-02-28
155113,98,2001-02-24
155144,2024,2001-02-28
155168,166,2001-02-24
155182,90,2001-02-23
155199,292,2001-02-27
155243,98,2001-02-24
155489,678,2001-02-08
155533,1080,2001-02-22
155656,279,2001-02-13
155694,190,2001-02-27
155748,26,2001-02-21
155915,1110,2001-02-11
156035,290,2001-02-13
156059,361,2001-02-12
156066,209,2001-02-25
156097,72,2000-12-24
156127,663,2001-02-11
156134,125,2001-02-16
156158,72,2000-12-24
156196,3421,2000-12-11
156264,552,2001-02-14
156325,26,2001-02-22
156387,297,2001-01-02
156448,26,2001-02-21
156493,26,2001-02-20
156509,64,2001-02-22
156578,499,2001-02-22
156615,1499,2001-02-24
156721,486,2001-02-23
156776,182,2001-02-22
156820,26,2001-02-22
157025,1665,2000-11-02
157179,949,2001-02-17
157285,251,2001-02-18
157346,888,2001-02-27
157421,1221,2001-02-26
157445,348,2000-12-10
157742,1136,2001-02-13
157872,1511,2001-01-01
157919,412,2001-02-23
158183,1695,2001-01-19
158282,643,2001-02-28
158305,2263,2001-01-20
158312,6146,2000-11-12
158565,444,2001-02-20
158626,255,2001-02-25
158633,26,2001-02-21
158688,1085,2001-02-26
158756,586,2001-01-09
158848,460,2001-02-15
158985,64,2001-02-22
159135,678,2001-02-27
159227,692,2000-12-30
159234,1551,2001-02-16
159371,1780,2001-01-17
159401,480,2001-02-23
159425,248,2001-02-28
159456,55,2001-02-23
159487,113,2001-02-20
159555,999,2001-02-08
159593,185,2001-01-05
159739,718,2001-02-12
159746,713,2001-01-21
159760,338,2001-02-12
159791,459,2001-01-28
160216,45,2001-01-04
160230,604,2000-12-01
160360,204,2001-02-27
160445,772,2001-02-11
160476,1029,2001-01-07
160544,275,2000-11-19
160780,122,2001-01-15
160889,4841,2001-02-28
160896,742,2001-01-23
161053,1097,2001-01-24
161084,3441,2001-02-27
161121,700,2001-01-27
161138,69,2001-01-04
161152,135,2001-02-23
161275,1552,2001-01-01
161305,129,2001-01-01
161336,324,2000-12-28
161343,605,2001-01-29
161367,26,2001-02-20
161381,1101,2001-02-22
161404,309,2001-02-21
161503,1291,2000-11-14
161527,605,2001-02-24
161541,476,2001-02-23
161558,369,2000-11-25
161763,834,2000-12-23
161770,1054,2000-12-17
161879,4250,2000-11-07
161886,1318,2001-02-01
161923,391,2001-02-13
162340,69,2001-02-16
162432,1955,2001-02-28
162487,210,2001-02-24
162517,18,2000-11-26
162555,296,2001-02-23
162593,211,2001-01-13
162722,176,2001-02-17
162753,86,2000-12-09
162982,38,2001-02-22
163248,1255,2001-01-03
163316,535,2000-12-10
163590,1624,2001-02-20
163804,2554,2001-02-04
163835,730,2001-01-13
163873,509,2001-02-19
163934,3316,2001-02-06
163972,1354,2000-12-10
164016,2189,2001-01-13
164122,1790,2001-01-22
164252,2492,2001-02-27
165570,26,2001-02-20
165754,718,2000-12-27
165815,736,2001-01-30
165914,66,2001-01-23
166188,26,2001-02-20
166232,129,2001-01-01
166324,634,2001-02-22
166355,236,2000-11-25
166546,1415,2001-02-04
166690,76,2001-02-19
166805,407,2001-02-23
166898,558,2001-01-13
167369,363,2001-02-22
167710,2040,2001-02-25
168311,57,2000-12-15
168366,181,2000-11-18
168502,2549,2001-02-18
168571,70,2001-02-15
168755,946,2001-02-12
169059,2256,2000-12-31
169592,1776,2001-01-12
169967,382,2001-02-21
170017,176,2001-02-28
170109,1183,2001-02-11
170161,369,2000-11-04
170215,158,2001-02-26
170291,5736,2001-01-17
170369,656,2000-12-03
170376,97,2001-02-19
170451,39,2001-02-14
170536,1235,2001-02-28
170703,4491,2001-02-25
170734,496,2001-02-22
170949,2255,2001-02-28
170956,99,2001-01-31
171045,1458,2001-01-18
171113,98,2001-02-10
171137,59,2000-12-19
171212,674,2001-01-11
171311,120,2001-02-17
171335,4025,2001-01-21
171403,118,2001-01-15
171434,30,2001-02-11
171441,807,2000-12-18
171557,837,2001-02-21
171687,39,2001-02-16
171748,3525,2001-02-04
171755,289,2000-12-24
171830,905,2000-12-23
171854,1279,2000-11-25
171861,1244,2001-01-19
171878,573,2001-02-24
171885,1499,2001-02-24
171892,272,2001-02-24
171915,74,2000-12-25
171977,860,2000-12-02
172042,2287,2001-02-10
172202,114,2001-02-02
172264,26,2001-02-22
172325,1032,2001-02-23
172363,1170,2000-11-25
172417,1429,2001-01-21
172431,578,2000-12-06
172523,313,2001-02-23
172868,141,2001-01-02
172875,252,2001-02-13
172882,923,2001-01-22
172967,286,2001-01-01
172974,2959,2001-01-17
173018,222,2001-02-23
173049,210,2001-01-22
173094,664,2001-02-13
173209,16,2000-12-25
173216,1173,2001-01-21
173285,1573,2001-01-18
173339,26,2001-02-20
173360,26,2001-02-20
173391,986,2001-01-07
173407,2220,2001-01-28
173414,387,2001-02-06
173445,767,2001-02-27
173452,80,2001-02-24
173582,30,2001-02-04
173629,1850,2001-01-22
173674,284,2001-01-21
173704,292,2001-02-28
174015,2490,2000-12-12
174183,577,2001-01-02
174244,1106,2001-01-06
174466,348,2001-02-11
174534,721,2000-12-15
174909,360,2000-12-27
175159,935,2001-01-24
175173,439,2000-11-04
175180,875,2001-02-11
175357,72,2000-12-24
175364,26,2001-02-20
175432,447,2000-12-03
175562,342,2001-02-22
176323,765,2001-01-22
176408,349,2001-01-06
177276,314,2001-02-02
178143,98,2001-02-27
178594,870,2001-01-09
179430,432,2001-01-31
180207,893,2001-01-06
180436,3364,2001-02-14
180474,99,2001-02-24
180955,976,2001-02-25
181082,568,2000-12-02
181099,1286,2001-02-24
181402,1641,2001-02-23
181709,69,2001-01-31
181747,254,2000-12-23
182317,255,2000-11-11
182409,252,2000-11-29
182669,967,2000-12-10
182997,3157,2001-02-10
183031,681,2001-02-19
183062,490,2001-02-06
183079,751,2000-12-03
183161,563,2001-02-28
183468,697,2001-02-28
183642,588,2000-12-24
183819,51,2001-02-26
183963,644,2001-02-07
183987,979,2001-02-05
184182,2188,2001-02-24
184311,2615,2000-11-05
184359,3162,2001-02-11
184571,812,2001-02-21
184618,170,2001-01-07
184656,308,2001-01-16
185370,285,2001-02-27
185875,1990,2000-11-29
186094,1414,2001-02-15
186193,444,2001-01-07
186285,136,2001-02-14
186339,464,2001-02-20
186711,202,2000-12-25
186810,2961,2001-01-22
187183,556,2001-02-07
187213,436,2001-02-15
187299,1067,2001-02-25
187442,149,2001-02-11
187459,1763,2001-01-16
187473,167,2001-02-27
187541,775,2001-02-11
187589,160,2001-01-21
187626,403,2000-11-23
187657,666,2000-11-19
187831,344,2001-01-31
187923,1831,2001-02-14
188005,676,2001-01-04
188067,837,2000-12-27
188210,1057,2001-01-18
188265,526,2001-02-17
188357,988,2001-01-11
188654,213,2001-02-18
188760,3053,2001-01-07
188852,99,2001-02-21
188920,518,2001-01-31
189019,777,2000-12-25
189231,1137,2001-01-19
189248,230,2000-11-03
189439,1634,2001-01-28
189460,880,2001-01-26
189897,189,2001-01-21
190138,283,2001-02-26
190213,1577,2001-02-11
190220,98,2001-02-26
190299,388,2001-01-08
190343,387,2001-02-14
190411,395,2001-02-26
190459,1153,2001-02-25
190664,367,2001-01-27
190695,98,2001-02-26
190787,1259,2001-02-27
190916,98,2001-02-26
190985,389,2001-02-25
191050,75,2001-02-20
191135,631,2001-01-30
191159,1073,2001-02-23
191234,108,2001-02-15
191265,400,2001-02-28
191432,901,2001-02-17
191548,178,2000-12-21
191593,26,2001-02-23
191630,685,2001-01-19
191661,471,2001-02-04
191685,2843,2001-02-04
191715,864,2001-01-11
191746,68,2000-12-02
191869,2266,2001-01-28
192101,345,2001-01-28
192217,504,2001-01-01
192361,1744,2001-02-01
192538,1901,2001-02-20
192576,412,2001-01-11
192729,504,2001-02-11
192941,373,2001-02-04
193092,411,2001-01-26
193245,9454,2001-02-09
193726,19,2000-12-14
194259,3078,2001-02-24
194327,19,2000-12-14
194334,78,2000-11-25
194341,26,2001-02-21
194358,372,2001-02-06
194396,592,2001-02-06
194402,2779,2001-02-24
194600,1070,2001-02-26
194631,1981,2001-02-11
194655,990,2001-02-01
194754,1730,2001-02-14
194778,418,2001-02-27
194846,3296,2001-02-15
194914,431,2001-02-04
194921,587,2001-02-18
194990,178,2001-02-16
195010,590,2000-12-03
195058,162,2001-02-28
195072,309,2001-02-21
195157,4054,2001-02-11
195195,216,2001-02-28
195522,576,2001-01-01
195546,2274,2001-02-10
195584,667,2001-02-28
195751,26,2001-02-20
195782,1974,2001-01-08
195812,26,2001-02-23
195959,163,2001-02-04
196024,1069,2001-02-23
196093,835,2001-02-22
196215,348,2001-02-27
196222,1110,2001-02-10
196260,665,2001-02-12
196475,173,2001-02-10
196529,413,2001-02-21
196536,252,2001-01-18
196543,668,2001-01-16
196567,790,2001-02-25
196666,824,2001-02-26
196673,106,2001-02-28
196680,117,2001-02-12
196734,136,2001-02-23
196765,50,2001-02-23
196864,757,2001-02-18
196895,416,2001-02-28
196918,160,2000-11-11
197007,425,2001-02-19
197038,547,2001-02-20
197175,709,2001-02-05
197212,768,2001-01-21
197243,2238,2001-01-23
197250,153,2001-02-23
197533,777,2001-02-14
197601,773,2000-11-26
197625,1406,2001-01-01
197656,189,2000-11-21
197663,413,2001-02-22
197670,336,2001-02-18
197700,873,2000-12-12
197779,859,2001-02-21
197786,157,2001-02-08
197946,534,2001-02-20
197960,154,2001-02-20
198004,2691,2001-01-02
198035,243,2000-12-17
198127,658,2001-02-20
198202,75,2001-01-26
198271,2686,2001-01-22
198301,546,2001-02-19
198639,437,2000-12-31
198653,796,2001-02-22
198677,210,2000-12-25
198738,2505,2001-01-30
198813,3059,2000-11-04
198844,528,2001-01-26
199056,459,2001-02-24
199148,229,2001-02-04
199216,542,2001-02-11
199346,26,2001-02-23
199360,278,2001-02-24
199384,269,2001-02-19
199391,300,2000-12-03
199407,26,2001-02-20
199469,26,2001-02-20
199513,26,2001-02-20
199599,568,2001-02-28
199612,226,2001-02-23
199810,605,2001-02-27
199988,1800,2001-02-24
199995,329,2001-02-24
200066,339,2001-02-27
200356,198,2001-02-26
200813,807,2001-02-28
201056,420,2001-02-25
201629,1264,2000-11-05
201827,481,2001-01-06
201834,1606,2001-01-16
201865,1115,2001-01-21
201964,2346,2001-02-17
202190,236,2001-02-25
202213,324,2000-12-18
202749,297,2001-02-14
202794,177,2001-02-03
202879,30,2000-11-12
202886,165,2001-01-24
202909,2260,2000-12-25
203005,78,2000-11-08
203050,586,2001-02-12
203166,2205,2001-01-20
203173,3355,2000-11-10
203180,220,2000-11-20
203265,70,2000-12-27
203562,279,2001-02-14
203661,2745,2001-01-22
203739,170,2001-02-24
203746,1724,2001-02-10
203838,208,2001-02-27
203975,601,2000-11-26
204040,64,2001-02-23
204095,1295,2000-11-07
204118,68,2001-02-18
204149,155,2000-12-24
204255,248,2001-01-31
204446,306,2001-02-22
204514,638,2000-12-08
204569,179,2000-11-26
204583,585,2001-01-20
204606,226,2001-01-23
204637,209,2001-02-22
204941,1054,2001-02-11
205115,386,2001-02-21
205191,2800,2001-01-30
205207,434,2001-02-24
205221,1495,2000-11-12
205320,133,2001-01-28
205375,666,2000-11-26
205450,1475,2001-02-05
205498,550,2001-02-16
205504,320,2001-02-24
205511,678,2001-01-23
205528,906,2000-12-31
205689,384,2001-02-24
205733,199,2001-01-16
205740,371,2001-02-21
205757,4160,2001-02-25
205771,715,2001-02-01
205818,435,2001-01-20
205825,283,2001-02-21
205863,409,2001-02-22
205894,1403,2001-02-23
206075,18,2000-11-26
206105,1327,2000-11-19
206655,48,2001-02-26
206679,99,2001-02-21
206723,657,2001-02-20
207072,1253,2001-02-16
207096,468,2000-11-18
207126,398,2001-02-26
207218,2621,2000-12-09
207423,971,2000-12-23
207454,1305,2001-02-11
207492,3325,2001-01-19
207744,1019,2000-12-25
208062,628,2001-02-04
208239,769,2000-11-20
208420,521,2001-02-22
208604,1213,2000-11-30
208895,544,2001-02-28
208949,237,2001-01-19
208963,386,2000-11-15
209236,1041,2001-02-10
209250,1168,2001-01-20
209793,1519,2000-11-25
209991,338,2000-11-12
210034,663,2001-01-06
210072,1223,2000-12-17
210096,3169,2000-11-30
210188,472,2001-02-20
210249,1454,2001-02-11
210263,433,2001-02-11
210270,78,2001-02-11
210324,858,2001-01-23
210416,1015,2001-02-23
210447,599,2000-12-23
210737,105,2000-12-29
210904,1517,2000-12-10
210928,364,2001-01-12
211079,1588,2001-02-23
211215,290,2000-12-03
211277,189,2000-12-27
211291,929,2001-02-04
211338,946,2001-02-18
211383,261,2001-01-26
211482,258,2001-02-25
211666,2356,2001-02-04
211734,604,2001-02-24
211772,324,2001-02-10
211949,359,2000-12-28
212281,145,2001-02-07
212519,930,2001-02-04
212649,683,2000-11-13
212809,579,2000-11-26
212939,459,2001-01-31
213073,674,2000-12-10
213219,853,2000-12-19
213233,461,2000-12-31
213301,1977,2001-02-21
213561,1307,2001-02-04
213776,978,2001-02-04
214148,46,2001-02-20
214223,340,2000-11-11
214339,357,2001-02-22
214384,385,2001-02-14
214414,594,2001-01-18
214544,75,2001-02-28
215428,1143,2000-12-15
215572,310,2001-02-09
215725,130,2000-11-19
215756,911,2000-12-03
215824,825,2001-02-14
216029,396,2001-02-02
216371,272,2001-02-27
216449,26,2001-02-23
216517,1207,2001-01-07
216531,229,2001-02-24
216562,514,2000-12-25
216586,1809,2001-01-18
216647,1295,2001-01-23
216869,818,2000-11-13
216937,154,2001-02-21
217057,336,2001-02-21
217149,355,2001-01-19
217293,240,2001-02-24
217361,241,2001-02-23
217408,722,2001-01-29
217538,471,2001-02-20
218115,3043,2000-12-12
218450,66,2001-01-30
218498,119,2000-12-02
218658,501,2000-11-22
218672,1026,2001-02-05
218702,530,2001-01-19
218719,321,2001-02-23
218801,876,2001-02-13
218863,727,2001-01-27
218924,348,2001-02-18
218962,472,2000-11-03
219044,698,2001-02-23
219068,697,2001-01-10
219259,38,2001-02-23
219297,531,2001-02-17
219310,443,2001-02-28
219334,652,2001-01-23
219389,307,2001-02-25
219440,188,2001-01-18
219549,942,2001-02-18
219570,303,2001-02-24
219617,2870,2001-02-25
219679,1204,2000-12-31
219716,529,2001-02-09
219747,407,2001-02-19
219891,3543,2001-02-18
219969,60,2001-02-16
219976,1495,2000-12-30
220026,369,2001-02-27
220057,369,2001-02-08
220118,215,2001-01-19
220149,735,2001-02-28
220170,998,2001-01-23
220194,1182,2001-01-15
220279,129,2001-01-22
220361,789,2001-01-13
220385,26,2001-02-22
220392,328,2001-01-05
220477,10532,2001-02-22
220552,436,2001-01-12
220644,424,2000-11-03
220682,57,2001-02-26
220736,978,2001-02-25
220828,447,2001-02-24
220842,1224,2001-01-25
220873,913,2001-02-26
220934,120,2001-01-12
220972,57,2001-02-12
221016,246,2000-11-12
221023,26,2001-02-21
221047,129,2001-01-01
221153,240,2001-01-25
221177,1196,2001-02-26
221252,365,2001-01-21
221436,972,2001-02-02
221443,345,2001-02-20
221467,1642,2001-01-15
221573,388,2001-01-23
221610,336,2001-02-19
221634,1741,2000-11-03
221719,158,2001-02-22
222143,598,2000-12-06
222204,112,2001-02-28
222242,237,2000-12-13
222341,285,2001-01-27
222402,218,2001-02-16
222570,1019,2001-02-04
222679,368,2001-01-23
222709,757,2001-02-24
222747,204,2001-01-29
222839,315,2001-01-06
222921,171,2001-02-12
223089,150,2000-12-16
223102,498,2000-12-16
223119,271,2001-02-06
223317,812,2001-02-04
223638,904,2000-12-25
224161,99,2001-01-16
224338,3689,2001-02-17
225588,756,2001-02-27
225656,328,2001-02-06
225670,1845,2001-02-23
225700,1512,2001-01-23
225793,2563,2000-11-10
226394,2638,2001-01-21
227032,572,2001-02-04
227131,2485,2000-12-25
227261,1894,2001-01-30
227322,2103,2001-01-20
227773,244,2001-02-21
227919,2250,2001-02-20
229135,1778,2001-01-29
229210,1264,2000-12-04
229241,1299,2000-11-18
229586,1449,2001-02-24
229593,267,2001-02-24
230278,3690,2001-01-19
230483,1499,2001-02-25
230667,1785,2001-01-21
231909,152,2001-02-15
231930,173,2001-02-15
231961,30,2000-11-09
232005,391,2000-11-10
232012,813,2001-02-25
232029,312,2001-02-11
232159,130,2001-01-01
232265,573,2001-02-25
232333,341,2001-02-27
232340,1607,2001-01-21
232418,775,2001-01-25
232494,311,2001-02-19
232708,1171,2001-01-30
233262,599,2001-02-19
233279,2477,2001-02-16
233484,1371,2001-02-24
233590,2866,2001-02-25
233606,1860,2001-02-27
233705,150,2001-01-27
234276,1191,2001-01-06
234290,649,2000-12-21
234467,641,2001-02-28
234481,738,2000-11-26
234658,1282,2001-02-28
234764,363,2001-02-19
234900,957,2001-01-23
235228,141,2001-02-25
235235,3183,2001-01-22
235266,891,2000-12-24
235273,772,2001-02-02
235419,220,2001-02-26
235587,136,2001-02-19
235617,64,2001-02-21
235648,1998,2001-02-22
235754,1514,2001-02-15
235761,94,2000-11-20
235952,1004,2001-01-28
236058,2033,2001-01-21
236348,937,2001-02-19
236645,416,2001-02-26
236874,651,2001-02-26
237109,153,2001-02-04
237130,198,2001-02-28
237154,198,2001-02-26
237383,2310,2001-01-21
237437,1385,2001-01-22
237499,788,2001-02-11
237567,3818,2001-01-21
237727,278,2001-02-25
238168,727,2001-02-20
238243,26,2001-02-23
238281,336,2001-02-11
238540,2373,2000-11-05
238571,456,2001-02-11
238618,1042,2001-02-22
238717,117,2001-02-17
238809,124,2001-01-24
239448,769,2001-02-28
239530,1899,2001-01-22
239677,3039,2000-12-27
241540,158,2001-01-07
241656,74,2001-02-18
241700,1980,2000-11-16
241779,1970,2001-01-20
241793,552,2001-02-11
242110,2172,2001-02-15
242127,704,2001-01-07
242233,899,2001-02-11
242875,1312,2001-01-08
242936,3156,2001-01-10
243483,683,2001-01-28
243605,393,2001-01-13
243704,191,2001-01-27
243728,1659,2001-01-23
243988,1894,2000-12-15
244251,338,2001-01-24
245227,925,2000-12-28
245456,630,2001-02-25
245524,2611,2001-02-25
245548,338,2001-02-24
245746,3592,2001-01-15
245753,1550,2000-12-16
245876,1571,2001-02-17
245906,640,2001-02-04
245920,123,2000-12-16
246033,1638,2001-02-13
246088,780,2000-12-02
246095,519,2000-11-22
246118,213,2001-01-14
246170,912,2000-12-22
246255,1893,2000-12-26
246651,713,2001-02-23
246705,690,2001-02-15
246842,3406,2000-11-19
246897,257,2001-01-13
247375,538,2001-02-04
247962,1219,2000-11-07
248273,573,2001-01-18
248433,191,2000-11-07
248655,26,2001-02-23
248952,330,2001-02-20
249713,327,2000-12-01
249850,1134,2001-02-27
250061,903,2000-12-06
250245,142,2001-02-23
250412,15549,2000-11-26
250511,756,2000-11-26
250573,1949,2000-12-31
250771,2597,2000-12-13
250856,892,2001-02-24
250870,26,2001-02-21
251006,161,2000-12-30
251051,184,2000-12-30
251129,885,2000-12-10
251167,166,2000-11-24
251228,409,2001-02-22
251396,587,2001-02-02
251402,663,2001-02-28
251426,313,2001-02-25
251631,555,2001-02-02
251648,74,2001-01-23
251761,2780,2001-01-22
252027,1344,2001-02-05
252195,712,2001-02-17
252478,638,2001-02-04
252492,2955,2001-02-04
252898,134,2001-02-19
253093,558,2001-02-28
253307,446,2001-02-17
253772,4138,2001-01-04
254434,999,2000-11-16
254779,666,2001-02-27
255202,938,2001-02-06
255431,708,2000-11-25
255806,3220,2000-12-16
255967,224,2001-02-26
256254,58,2001-02-23
256582,508,2001-01-23
256735,1145,2001-02-10
256933,1476,2000-12-25
257121,598,2001-01-06
257794,1499,2001-02-25
257916,2146,2000-11-26
257930,376,2000-12-02
258067,150,2001-02-28
258098,1593,2001-01-19
258173,1232,2001-02-19
258180,1017,2001-02-22
258555,679,2001-02-28
260091,784,2001-02-24
260114,455,2001-02-28
260329,99,2001-02-24
260411,366,2000-12-31
